OrderID,OrderDate,Year,Month,Quarter,Season,CustomerID,Gender,Segment,Region,Country,Category,Sub_Category,ProductName,Unit_Price,Quantity,Discount,Revenue,Cost,Profit,Profit_Margin_%,Shipping_Cost,Shipping_Method,Shipping_Days,Payment_Method,Order_Status
ORD-007333,3/29/2022,2022,3,Q1,Spring,CUST-04352,Female,Regular,Middle East,Kuwait,Books & Media,Books,Atomic Habits,24,2,25%,36,35,1,3.15,99,Overnight,8,Bank Transfer,Returned
ORD-007334,4/12/2022,2022,4,Q2,Spring,CUST-02420,Male,Premium,North America,Mexico,Home & Kitchen,Appliances,Air Fryer 5.5L,57,2,10%,103,61,42,40.73,4,Economy,8,Apple Pay,Delivered
ORD-007335,9/11/2023,2023,9,Q3,Fall,CUST-03721,Male,New,North America,USA,Home & Kitchen,Kitchen Tools,Non-stick Pan Set,115,2,5%,219,158,61,27.94,40,Express,10,Google Pay,Delivered
ORD-007336,5/13/2023,2023,5,Q2,Spring,CUST-06872,Male,Regular,Asia,China,Home & Kitchen,Furniture,Study Desk,157,5,15%,668,408,260,38.94,42,Express,24,Apple Pay,Delivered
ORD-007337,2/7/2022,2022,2,Q1,Winter,CUST-04929,Female,Premium,North America,Canada,Electronics,Laptops,Lenovo ThinkPad X1,1762,4,30%,4935,4636,298,6.04,29,Express,9,Credit Card,Delivered
ORD-007338,5/20/2022,2022,5,Q2,Spring,CUST-02967,Male,VIP,Middle East,Kuwait,Electronics,Smartphones,Google Pixel 7,312,1,0%,312,154,158,50.6,8,Economy,16,Debit Card,Returned
ORD-007339,6/11/2022,2022,6,Q2,Summer,CUST-04912,Male,VIP,North America,USA,Clothing,Women's Wear,Maxi Skirt,147,4,30%,411,406,5,1.21,46,Express,7,PayPal,Delivered
ORD-007340,2/17/2023,2023,2,Q1,Winter,CUST-04328,Female,Regular,Europe,Germany,Beauty & Health,Supplements,Collagen Peptides,42,5,0%,212,158,54,25.67,30,Express,6,Google Pay,Delivered
ORD-007341,6/4/2023,2023,6,Q2,Summer,CUST-05932,Female,Regular,Middle East,Kuwait,Home & Kitchen,Kitchen Tools,Mixing Bowl Set,75,1,5%,71,41,31,43.01,11,Standard,18,PayPal,Processing
ORD-007342,11/1/2023,2023,11,Q4,Fall,CUST-04599,Female,New,North America,Mexico,Beauty & Health,Skincare,Hyaluronic Acid,28,1,5%,26,15,11,42.69,5,Economy,4,Apple Pay,Delivered
ORD-007343,12/30/2023,2023,12,Q4,Winter,CUST-02207,Male,Regular,Asia,India,Beauty & Health,Supplements,Vitamin D3,71,1,25%,53,45,8,15.99,28,Express,15,Bank Transfer,Cancelled
ORD-007344,12/19/2022,2022,12,Q4,Winter,CUST-03581,Male,VIP,North America,USA,Clothing,Men's Wear,Classic T-Shirt,25,4,20%,81,49,33,40.47,5,Economy,7,Apple Pay,Processing
ORD-007345,7/12/2024,2024,7,Q3,Summer,CUST-03878,Male,VIP,Middle East,UAE,Clothing,Men's Wear,Chino Pants,118,2,15%,200,109,91,45.66,6,Standard,11,Bank Transfer,Cancelled
ORD-007346,2/4/2024,2024,2,Q1,Winter,CUST-06164,Male,Regular,Asia,India,Beauty & Health,Skincare,Moisturizing Cream,57,1,0%,57,30,27,46.75,42,Express,16,Bank Transfer,Delivered
ORD-007347,1/14/2024,2024,1,Q1,Winter,CUST-04158,Female,Regular,Asia,South Korea,Home & Kitchen,Appliances,Coffee Maker,276,3,0%,827,605,223,26.9,43,Express,15,Credit Card,Returned
ORD-007348,6/21/2022,2022,6,Q2,Summer,CUST-02005,Female,Regular,Europe,France,Home & Kitchen,Furniture,Office Chair,297,1,5%,282,143,139,49.21,81,Overnight,6,Apple Pay,Delivered
ORD-007349,3/20/2022,2022,3,Q1,Spring,CUST-03427,Female,Regular,Middle East,Egypt,Electronics,Tablets,Samsung Galaxy Tab S9,811,2,0%,1622,737,885,54.57,19,Standard,16,Google Pay,Delivered
ORD-007350,7/6/2022,2022,7,Q3,Summer,CUST-03653,Male,New,Europe,Spain,Clothing,Women's Wear,High-Waist Jeans,111,3,0%,334,193,140,42.1,6,Economy,7,PayPal,Delivered
ORD-007351,11/1/2024,2024,11,Q4,Fall,CUST-02869,Female,VIP,Europe,Italy,Books & Media,Software,Adobe Creative Cloud,216,1,10%,195,121,73,37.62,89,Overnight,5,Apple Pay,Delivered
ORD-007352,6/18/2023,2023,6,Q2,Summer,CUST-04564,Female,Premium,Middle East,Kuwait,Clothing,Footwear,Puma Running Shoes,118,2,15%,201,156,45,22.21,26,Express,8,Credit Card,Delivered
ORD-007353,5/10/2024,2024,5,Q2,Spring,CUST-04311,Female,Regular,North America,USA,Books & Media,Books,Atomic Habits,20,2,25%,29,28,1,4.24,13,Standard,10,Apple Pay,Cancelled
ORD-007354,6/20/2023,2023,6,Q2,Summer,CUST-04306,Male,Regular,Middle East,UAE,Home & Kitchen,Kitchen Tools,Storage Container Set,118,2,30%,165,119,46,27.77,15,Standard,7,Credit Card,Processing
ORD-007355,9/26/2022,2022,9,Q3,Fall,CUST-05190,Female,VIP,Europe,UK,Home & Kitchen,Kitchen Tools,Knife Block Set,21,1,25%,16,13,3,19.61,11,Standard,14,Apple Pay,Delivered
ORD-007356,2/20/2023,2023,2,Q1,Winter,CUST-05608,Male,Regular,Middle East,Kuwait,Home & Kitchen,Kitchen Tools,Knife Block Set,18,1,25%,13,10,3,25.93,83,Overnight,12,Credit Card,Delivered
ORD-007357,6/26/2023,2023,6,Q2,Summer,CUST-06835,Female,New,Middle East,UAE,Books & Media,Software,Adobe Creative Cloud,80,1,50%,40,57,-17,-41.97,77,Overnight,7,Apple Pay,Delivered
ORD-007358,6/12/2023,2023,6,Q2,Summer,CUST-07986,Female,Regular,North America,Mexico,Clothing,Men's Wear,Formal Shirt,68,1,0%,68,37,32,46.33,42,Express,9,Credit Card,Cancelled
ORD-007359,6/6/2024,2024,6,Q2,Summer,CUST-05755,Male,Regular,Asia,India,Clothing,Men's Wear,Formal Shirt,53,6,0%,317,175,142,44.71,48,Express,17,Debit Card,Delivered
ORD-007360,6/17/2022,2022,6,Q2,Summer,CUST-02775,Male,Regular,Asia,Japan,Home & Kitchen,Furniture,TV Stand,526,1,25%,394,324,71,17.92,70,Overnight,10,Apple Pay,Delivered
ORD-007361,8/15/2023,2023,8,Q3,Summer,CUST-04406,Female,VIP,Middle East,Saudi Arabia,Beauty & Health,Supplements,Multivitamin Pack,29,1,25%,22,21,1,2.43,41,Express,7,Google Pay,Delivered
ORD-007362,12/29/2022,2022,12,Q4,Winter,CUST-07409,Male,Regular,Asia,China,Books & Media,Software,Adobe Creative Cloud,238,1,30%,167,154,13,7.88,4,Economy,20,Credit Card,Processing
ORD-007363,5/12/2024,2024,5,Q2,Spring,CUST-03161,Male,Regular,North America,Canada,Clothing,Men's Wear,Classic T-Shirt,76,5,0%,381,203,178,46.66,5,Economy,10,PayPal,Delivered
ORD-007364,7/20/2023,2023,7,Q3,Summer,CUST-06368,Female,Premium,Asia,Japan,Electronics,Headphones,Bose QC45,338,2,20%,541,418,123,22.72,91,Overnight,18,Apple Pay,Delivered
ORD-007365,6/3/2024,2024,6,Q2,Summer,CUST-03888,Female,VIP,Europe,France,Books & Media,Books,Deep Work,21,7,30%,102,87,16,15.27,6,Economy,12,Google Pay,Returned
ORD-007366,8/12/2024,2024,8,Q3,Summer,CUST-06153,Female,Regular,Middle East,Jordan,Home & Kitchen,Furniture,Bedside Table,92,1,30%,65,45,19,29.95,23,Express,12,Credit Card,Processing
ORD-007367,5/5/2022,2022,5,Q2,Spring,CUST-03738,Female,Regular,Europe,Germany,Books & Media,Books,Atomic Habits,12,3,5%,34,18,16,46.88,47,Express,12,PayPal,Delivered
ORD-007368,6/18/2023,2023,6,Q2,Summer,CUST-01065,Female,Regular,Asia,Singapore,Books & Media,Books,Rich Dad Poor Dad,22,1,25%,17,14,2,13.61,95,Overnight,25,Google Pay,Delivered
ORD-007369,11/1/2021,2021,11,Q4,Fall,CUST-04793,Male,Regular,Europe,Spain,Clothing,Footwear,Vans Old Skool,112,5,0%,561,335,226,40.33,32,Express,11,Bank Transfer,Delivered
ORD-007370,3/16/2024,2024,3,Q1,Spring,CUST-05371,Female,New,North America,Mexico,Electronics,Headphones,Sony WH-1000XM5,342,2,0%,685,394,291,42.52,9,Economy,6,Cash on Delivery,Delivered
ORD-007371,4/11/2024,2024,4,Q2,Spring,CUST-07500,Male,New,North America,Canada,Books & Media,Software,Adobe Creative Cloud,99,2,40%,119,141,-21,-18.01,58,Overnight,5,Credit Card,Returned
ORD-007372,1/13/2024,2024,1,Q1,Winter,CUST-07148,Male,Regular,Asia,Japan,Electronics,Smartphones,OnePlus 11,682,2,30%,955,1009,-54,-5.64,2,Economy,17,PayPal,Delivered
ORD-007373,2/16/2022,2022,2,Q1,Winter,CUST-01337,Male,Regular,North America,Mexico,Home & Kitchen,Kitchen Tools,Mixing Bowl Set,110,2,25%,165,157,8,4.79,28,Express,10,Cash on Delivery,Delivered
ORD-007374,4/7/2023,2023,4,Q2,Spring,CUST-01358,Female,Premium,Europe,France,Books & Media,Software,Adobe Creative Cloud,62,2,5%,118,87,30,25.71,27,Express,8,Google Pay,Delivered
ORD-007375,2/1/2022,2022,2,Q1,Winter,CUST-05943,Male,New,North America,USA,Electronics,Smartphones,iPhone 14,1105,10,0%,11048,5655,5393,48.81,13,Standard,9,PayPal,Delivered
ORD-007376,8/27/2022,2022,8,Q3,Summer,CUST-02283,Female,VIP,Middle East,UAE,Home & Kitchen,Kitchen Tools,Non-stick Pan Set,46,1,5%,44,31,13,28.98,25,Express,15,Google Pay,Delivered
ORD-007377,6/6/2023,2023,6,Q2,Summer,CUST-06233,Male,Premium,North America,USA,Electronics,Smartphones,Samsung Galaxy S23,678,2,5%,1288,939,349,27.1,6,Economy,8,PayPal,Delivered
ORD-007378,3/22/2023,2023,3,Q1,Spring,CUST-04857,Female,Regular,North America,USA,Books & Media,Software,Photo Editing Suite,230,4,30%,644,515,129,20.08,9,Economy,4,Apple Pay,Delivered
ORD-007379,5/29/2023,2023,5,Q2,Spring,CUST-01744,Female,Premium,North America,Canada,Clothing,Women's Wear,Blouse Top,52,3,0%,156,106,50,32.03,36,Express,5,Cash on Delivery,Delivered
ORD-007380,11/6/2023,2023,11,Q4,Fall,CUST-01965,Female,Regular,Europe,France,Electronics,Smartphones,Google Pixel 7,1011,1,5%,960,628,332,34.57,46,Express,8,Credit Card,Delivered
ORD-007381,7/12/2023,2023,7,Q3,Summer,CUST-01420,Male,Regular,Europe,Germany,Electronics,Smartphones,Google Pixel 7,541,5,5%,2571,1847,724,28.15,17,Standard,7,Google Pay,Returned
ORD-007382,6/11/2021,2021,6,Q2,Summer,CUST-01842,Female,Regular,Asia,Japan,Clothing,Women's Wear,Blouse Top,55,2,20%,88,54,34,38.44,7,Standard,20,Debit Card,Delivered
ORD-007383,5/27/2024,2024,5,Q2,Spring,CUST-04550,Male,Regular,Middle East,Egypt,Home & Kitchen,Furniture,Bookshelf 5-Tier,341,2,15%,579,483,96,16.65,13,Standard,12,Bank Transfer,Delivered
ORD-007384,4/8/2023,2023,4,Q2,Spring,CUST-04720,Male,Premium,Asia,South Korea,Home & Kitchen,Kitchen Tools,Cutting Board Set,29,9,10%,233,193,41,17.4,4,Economy,18,Cash on Delivery,Delivered
ORD-007385,6/30/2022,2022,6,Q2,Summer,CUST-07993,Male,Regular,North America,Mexico,Home & Kitchen,Kitchen Tools,Non-stick Pan Set,54,1,40%,33,28,5,14.15,13,Standard,7,PayPal,Delivered
ORD-007386,3/6/2024,2024,3,Q1,Spring,CUST-04183,Male,Regular,Europe,Italy,Electronics,Smartphones,OnePlus 11,1182,5,0%,5908,3619,2289,38.74,16,Standard,10,Bank Transfer,Delivered
ORD-007387,4/20/2023,2023,4,Q2,Spring,CUST-01659,Female,Regular,Europe,France,Home & Kitchen,Furniture,Bedside Table,403,2,15%,685,580,105,15.31,23,Express,13,Debit Card,Processing
ORD-007388,2/10/2024,2024,2,Q1,Winter,CUST-01779,Female,Regular,Europe,Germany,Electronics,Tablets,Samsung Galaxy Tab S9,505,3,0%,1516,802,715,47.14,10,Economy,9,Credit Card,Delivered
ORD-007389,9/21/2022,2022,9,Q3,Fall,CUST-02218,Male,Regular,North America,Mexico,Clothing,Men's Wear,Classic T-Shirt,86,1,30%,60,42,19,31.06,41,Express,8,Credit Card,Cancelled
ORD-007390,4/27/2023,2023,4,Q2,Spring,CUST-05208,Female,Regular,Asia,Singapore,Electronics,Tablets,Lenovo Tab P12,872,5,30%,3053,2382,671,21.98,29,Express,25,PayPal,Returned
ORD-007391,4/16/2024,2024,4,Q2,Spring,CUST-05473,Male,Premium,Asia,South Korea,Beauty & Health,Supplements,Multivitamin Pack,27,7,0%,188,124,63,33.76,60,Overnight,23,Cash on Delivery,Delivered
ORD-007392,3/28/2024,2024,3,Q1,Spring,CUST-04795,Female,Premium,Asia,Singapore,Beauty & Health,Supplements,Multivitamin Pack,70,2,0%,141,65,75,53.69,42,Express,25,Debit Card,Delivered
ORD-007393,3/26/2023,2023,3,Q1,Spring,CUST-04827,Female,New,Middle East,Kuwait,Electronics,Tablets,Samsung Galaxy Tab S9,361,4,20%,1154,970,184,15.92,6,Economy,13,Credit Card,Delivered
ORD-007394,11/19/2023,2023,11,Q4,Fall,CUST-02904,Female,Regular,North America,USA,Home & Kitchen,Appliances,Rice Cooker,200,2,0%,401,198,203,50.63,7,Standard,4,Credit Card,Delivered
ORD-007395,12/27/2021,2021,12,Q4,Winter,CUST-02267,Male,Regular,Middle East,UAE,Beauty & Health,Skincare,Hyaluronic Acid,77,6,0%,463,229,233,50.41,51,Overnight,14,Apple Pay,Delivered
ORD-007396,4/5/2023,2023,4,Q2,Spring,CUST-03314,Female,VIP,North America,Canada,Home & Kitchen,Kitchen Tools,Non-stick Pan Set,90,2,30%,126,91,35,28.05,2,Economy,9,Google Pay,Delivered
ORD-007397,8/28/2023,2023,8,Q3,Summer,CUST-07749,Female,Premium,Middle East,UAE,Beauty & Health,Skincare,Moisturizing Cream,66,3,25%,148,134,14,9.73,9,Economy,11,PayPal,Cancelled
ORD-007398,7/15/2022,2022,7,Q3,Summer,CUST-01553,Female,VIP,Middle East,Saudi Arabia,Clothing,Footwear,Puma Running Shoes,105,5,40%,315,388,-74,-23.42,44,Express,11,PayPal,Returned
ORD-007399,10/20/2022,2022,10,Q4,Fall,CUST-07266,Female,Regular,Middle East,Kuwait,Electronics,Laptops,Dell XPS 15,1378,1,25%,1033,836,198,19.11,5,Economy,9,Cash on Delivery,Delivered
ORD-007400,2/18/2023,2023,2,Q1,Winter,CUST-01909,Male,Regular,Asia,Singapore,Beauty & Health,Supplements,Collagen Peptides,31,3,30%,64,57,7,11.63,4,Economy,10,Debit Card,Delivered
ORD-007401,8/4/2024,2024,8,Q3,Summer,CUST-04455,Male,Regular,Europe,Italy,Home & Kitchen,Furniture,Bookshelf 5-Tier,213,4,40%,511,473,38,7.48,71,Overnight,9,Cash on Delivery,Cancelled
ORD-007402,6/18/2024,2024,6,Q2,Summer,CUST-04530,Female,Premium,North America,USA,Beauty & Health,Skincare,Moisturizing Cream,83,1,0%,83,48,35,42.47,78,Overnight,4,Google Pay,Returned
ORD-007403,11/22/2021,2021,11,Q4,Fall,CUST-01486,Female,Regular,North America,USA,Electronics,Headphones,Samsung Galaxy Buds,348,2,25%,521,509,12,2.31,66,Overnight,7,PayPal,Delivered
ORD-007404,10/21/2022,2022,10,Q4,Fall,CUST-02229,Female,Premium,Asia,China,Books & Media,Software,VPN Premium 1Y,161,4,30%,451,329,122,27.1,92,Overnight,22,PayPal,Delivered
ORD-007405,9/29/2023,2023,9,Q3,Fall,CUST-06603,Male,Regular,Asia,South Korea,Beauty & Health,Supplements,Collagen Peptides,55,8,0%,439,282,157,35.85,20,Standard,17,Apple Pay,Processing
ORD-007406,9/9/2022,2022,9,Q3,Fall,CUST-04329,Male,Regular,Europe,Germany,Home & Kitchen,Appliances,Air Fryer 5.5L,207,2,50%,207,225,-17,-8.41,32,Express,13,Apple Pay,Processing
ORD-007407,5/15/2023,2023,5,Q2,Spring,CUST-07340,Male,Premium,North America,Mexico,Beauty & Health,Supplements,Whey Protein 2kg,52,1,0%,52,34,17,33.64,19,Standard,9,Credit Card,Delivered
ORD-007408,7/28/2023,2023,7,Q3,Summer,CUST-05110,Male,Regular,Europe,France,Home & Kitchen,Appliances,Blender Pro,200,2,40%,241,286,-45,-18.87,14,Standard,8,Debit Card,Returned
ORD-007409,3/28/2023,2023,3,Q1,Spring,CUST-03649,Female,Regular,Europe,Germany,Beauty & Health,Skincare,Sunscreen SPF50,18,2,0%,36,26,10,27.47,18,Standard,10,PayPal,Returned
ORD-007410,6/8/2021,2021,6,Q2,Summer,CUST-04851,Male,Regular,Middle East,Kuwait,Books & Media,Books,Rich Dad Poor Dad,12,2,25%,17,11,6,36.2,25,Express,10,Google Pay,Delivered
ORD-007411,12/9/2022,2022,12,Q4,Winter,CUST-05980,Female,Premium,Asia,India,Books & Media,Software,Adobe Creative Cloud,183,1,30%,128,82,46,35.63,7,Standard,21,Google Pay,Delivered
ORD-007412,11/9/2022,2022,11,Q4,Fall,CUST-07634,Female,New,North America,Mexico,Books & Media,Software,Photo Editing Suite,129,1,5%,122,76,46,37.84,50,Overnight,5,Debit Card,Delivered
ORD-007413,2/6/2023,2023,2,Q1,Winter,CUST-02315,Male,Premium,Europe,Germany,Electronics,Tablets,Lenovo Tab P12,1023,1,40%,614,744,-130,-21.24,8,Economy,10,Debit Card,Delivered
ORD-007414,5/21/2023,2023,5,Q2,Spring,CUST-02732,Female,Regular,Asia,India,Clothing,Women's Wear,Maxi Skirt,33,3,20%,79,71,7,9.08,80,Overnight,12,PayPal,Delivered
ORD-007415,8/28/2023,2023,8,Q3,Summer,CUST-06456,Male,Regular,Europe,Spain,Beauty & Health,Skincare,Moisturizing Cream,42,4,30%,119,102,17,14.14,50,Express,11,Cash on Delivery,Delivered
ORD-007416,4/2/2023,2023,4,Q2,Spring,CUST-04766,Female,Regular,Asia,China,Home & Kitchen,Kitchen Tools,Mixing Bowl Set,24,2,15%,41,36,5,12.15,8,Economy,15,PayPal,Delivered
ORD-007417,1/17/2024,2024,1,Q1,Winter,CUST-04899,Female,Premium,Asia,South Korea,Clothing,Footwear,Nike Air Max,179,2,0%,359,219,140,39.06,19,Standard,18,Credit Card,Delivered
ORD-007418,10/21/2023,2023,10,Q4,Fall,CUST-02401,Male,Regular,Asia,India,Beauty & Health,Supplements,Whey Protein 2kg,37,2,50%,37,38,-1,-2.08,32,Express,13,Cash on Delivery,Delivered
ORD-007419,3/1/2023,2023,3,Q1,Spring,CUST-02318,Male,Regular,North America,Mexico,Beauty & Health,Supplements,Omega-3 Fish Oil,17,4,0%,68,42,27,39.14,7,Economy,10,Credit Card,Delivered
ORD-007420,5/26/2022,2022,5,Q2,Spring,CUST-05656,Male,Regular,Middle East,Saudi Arabia,Clothing,Women's Wear,Maxi Skirt,54,1,15%,46,26,20,44.3,6,Economy,10,Cash on Delivery,Delivered
ORD-007421,8/2/2022,2022,8,Q3,Summer,CUST-04898,Male,Premium,Asia,Japan,Clothing,Footwear,Nike Air Max,77,2,10%,138,87,51,36.83,8,Economy,23,Credit Card,Delivered
ORD-007422,8/10/2022,2022,8,Q3,Summer,CUST-05373,Female,Regular,Middle East,Egypt,Home & Kitchen,Furniture,Study Desk,296,2,0%,592,427,165,27.81,3,Economy,15,Debit Card,Delivered
ORD-007423,1/6/2024,2024,1,Q1,Winter,CUST-05408,Female,New,Asia,India,Clothing,Footwear,Adidas Ultraboost,119,4,15%,405,269,136,33.62,14,Standard,21,Credit Card,Delivered
ORD-007424,1/8/2023,2023,1,Q1,Winter,CUST-06049,Male,Regular,Asia,Japan,Clothing,Men's Wear,Formal Shirt,82,9,20%,591,436,154,26.15,26,Express,21,Bank Transfer,Delivered
ORD-007425,7/31/2023,2023,7,Q3,Summer,CUST-02811,Male,VIP,Middle East,Saudi Arabia,Beauty & Health,Supplements,Collagen Peptides,46,2,25%,69,43,25,37.13,7,Economy,14,Credit Card,Delivered
ORD-007426,2/10/2024,2024,2,Q1,Winter,CUST-04170,Male,Regular,Europe,France,Beauty & Health,Supplements,Vitamin D3,42,3,50%,63,72,-8,-13.33,67,Overnight,8,Debit Card,Delivered
ORD-007427,11/26/2023,2023,11,Q4,Fall,CUST-03817,Female,Regular,North America,Canada,Clothing,Footwear,Nike Air Max,54,1,15%,46,36,10,21.69,29,Express,8,PayPal,Delivered
ORD-007428,4/16/2023,2023,4,Q2,Spring,CUST-01176,Female,Regular,Europe,UK,Home & Kitchen,Appliances,Coffee Maker,247,5,20%,989,658,331,33.49,5,Economy,11,Apple Pay,Delivered
ORD-007429,5/18/2023,2023,5,Q2,Spring,CUST-07132,Male,New,Middle East,Egypt,Electronics,Headphones,Sony WH-1000XM5,191,3,0%,574,297,277,48.26,36,Express,12,Bank Transfer,Delivered
ORD-007430,7/26/2023,2023,7,Q3,Summer,CUST-02256,Male,Regular,North America,USA,Electronics,Headphones,AirPods Pro,298,5,0%,1490,893,597,40.06,24,Express,7,Apple Pay,Delivered
ORD-007431,10/14/2022,2022,10,Q4,Fall,CUST-02965,Female,Regular,Middle East,Kuwait,Clothing,Footwear,Nike Air Max,85,2,0%,169,93,77,45.27,9,Economy,17,Debit Card,Returned
ORD-007432,3/5/2022,2022,3,Q1,Spring,CUST-01154,Male,Regular,Europe,France,Electronics,Headphones,Bose QC45,215,3,50%,323,410,-87,-27.05,11,Standard,10,Debit Card,Delivered
ORD-007433,11/12/2023,2023,11,Q4,Fall,CUST-05943,Male,Regular,Middle East,Saudi Arabia,Electronics,Tablets,Amazon Fire HD 10,414,1,25%,311,213,98,31.54,40,Express,11,Google Pay,Returned
ORD-007434,10/2/2023,2023,10,Q4,Fall,CUST-01647,Female,Premium,North America,Canada,Books & Media,Books,Deep Work,10,2,0%,21,14,7,34.05,4,Economy,10,Cash on Delivery,Processing
ORD-007435,3/7/2022,2022,3,Q1,Spring,CUST-04421,Male,Premium,Asia,India,Beauty & Health,Supplements,Vitamin D3,25,2,0%,51,29,21,42.2,51,Overnight,12,Google Pay,Delivered
ORD-007436,6/23/2022,2022,6,Q2,Summer,CUST-04842,Female,Premium,Europe,UK,Clothing,Men's Wear,Formal Shirt,109,2,5%,207,150,57,27.35,50,Overnight,5,PayPal,Delivered
ORD-007437,1/28/2023,2023,1,Q1,Winter,CUST-05193,Female,Premium,Middle East,Jordan,Clothing,Men's Wear,Formal Shirt,34,3,0%,103,72,31,29.76,33,Express,13,Google Pay,Delivered
ORD-007438,12/17/2023,2023,12,Q4,Winter,CUST-04459,Male,Regular,North America,USA,Clothing,Women's Wear,Summer Dress,112,3,0%,337,204,133,39.37,50,Overnight,4,PayPal,Delivered
ORD-007439,7/3/2021,2021,7,Q3,Summer,CUST-04207,Female,Regular,North America,Mexico,Beauty & Health,Skincare,Hyaluronic Acid,40,7,5%,264,135,128,48.67,19,Standard,7,PayPal,Returned
ORD-007440,10/9/2023,2023,10,Q4,Fall,CUST-04173,Female,VIP,Middle East,UAE,Beauty & Health,Skincare,Moisturizing Cream,28,1,10%,26,18,8,30.91,6,Economy,18,Bank Transfer,Delivered
ORD-007441,1/25/2024,2024,1,Q1,Winter,CUST-07947,Male,Premium,Europe,Spain,Clothing,Men's Wear,Classic T-Shirt,57,1,30%,40,29,10,26.22,23,Express,7,Cash on Delivery,Returned
ORD-007442,7/19/2023,2023,7,Q3,Summer,CUST-05016,Female,New,Asia,Singapore,Home & Kitchen,Appliances,Air Fryer 5.5L,263,2,50%,263,247,16,5.93,8,Economy,10,Cash on Delivery,Delivered
ORD-007443,3/3/2023,2023,3,Q1,Spring,CUST-06281,Male,Premium,Europe,France,Books & Media,Software,Photo Editing Suite,178,5,25%,666,658,8,1.16,41,Express,9,Apple Pay,Delivered
ORD-007444,3/19/2023,2023,3,Q1,Spring,CUST-02487,Male,Premium,Middle East,Saudi Arabia,Books & Media,Books,The Psychology of Money,32,1,40%,19,17,2,11.58,96,Overnight,14,Apple Pay,Delivered
ORD-007445,6/29/2024,2024,6,Q2,Summer,CUST-06314,Female,Regular,North America,Canada,Clothing,Men's Wear,Hoodie Sweatshirt,62,6,30%,259,264,-5,-1.75,94,Overnight,3,Cash on Delivery,Cancelled
ORD-007446,10/8/2023,2023,10,Q4,Fall,CUST-02229,Male,New,North America,USA,Beauty & Health,Supplements,Omega-3 Fish Oil,76,2,20%,121,113,8,6.57,15,Standard,8,Bank Transfer,Delivered
ORD-007447,1/8/2022,2022,1,Q1,Winter,CUST-07595,Male,New,Asia,India,Beauty & Health,Supplements,Collagen Peptides,35,4,0%,140,94,46,33,81,Overnight,25,Credit Card,Delivered
ORD-007448,12/2/2021,2021,12,Q4,Winter,CUST-07463,Female,VIP,Asia,China,Home & Kitchen,Furniture,Study Desk,418,1,0%,418,295,123,29.36,12,Standard,13,Debit Card,Delivered
ORD-007449,6/15/2023,2023,6,Q2,Summer,CUST-04412,Male,Premium,North America,Mexico,Home & Kitchen,Kitchen Tools,Knife Block Set,28,1,25%,21,20,1,6.43,87,Overnight,5,Debit Card,Delivered
ORD-007450,4/18/2021,2021,4,Q2,Spring,CUST-06055,Female,New,North America,Canada,Books & Media,Books,Atomic Habits,17,2,30%,23,21,2,9.45,63,Overnight,10,Apple Pay,Delivered
ORD-007451,3/29/2022,2022,3,Q1,Spring,CUST-01079,Female,Regular,Asia,Singapore,Home & Kitchen,Furniture,TV Stand,361,1,0%,361,234,127,35.22,7,Standard,17,Credit Card,Returned
ORD-007452,12/5/2021,2021,12,Q4,Winter,CUST-01587,Male,Premium,Asia,South Korea,Books & Media,Software,Photo Editing Suite,68,1,0%,68,33,34,50.82,8,Economy,14,Apple Pay,Delivered
ORD-007453,10/31/2023,2023,10,Q4,Fall,CUST-05300,Female,Regular,Asia,Japan,Clothing,Women's Wear,Blouse Top,92,4,50%,183,241,-57,-31.19,4,Economy,24,Google Pay,Returned
ORD-007454,4/2/2023,2023,4,Q2,Spring,CUST-05353,Female,Regular,Middle East,Kuwait,Electronics,Tablets,Amazon Fire HD 10,1067,2,40%,1280,1046,235,18.33,14,Standard,13,Google Pay,Delivered
ORD-007455,8/9/2021,2021,8,Q3,Summer,CUST-04860,Female,Premium,Middle East,Jordan,Clothing,Footwear,Nike Air Max,173,1,0%,173,88,85,49.35,45,Express,16,Google Pay,Returned
ORD-007456,9/12/2022,2022,9,Q3,Fall,CUST-01958,Male,Regular,Asia,India,Books & Media,Books,Rich Dad Poor Dad,34,2,30%,48,46,2,3.77,4,Economy,12,PayPal,Delivered
ORD-007457,11/18/2023,2023,11,Q4,Fall,CUST-06465,Male,Regular,Europe,UK,Books & Media,Books,The Psychology of Money,23,3,30%,48,42,6,13.34,35,Express,7,Credit Card,Delivered
ORD-007458,2/4/2023,2023,2,Q1,Winter,CUST-05408,Female,New,Middle East,Jordan,Home & Kitchen,Appliances,Rice Cooker,251,1,5%,239,177,61,25.71,63,Overnight,13,PayPal,Cancelled
ORD-007459,12/22/2023,2023,12,Q4,Winter,CUST-07387,Female,Regular,Europe,France,Clothing,Footwear,Adidas Ultraboost,108,2,25%,163,105,57,35.17,17,Standard,9,PayPal,Delivered
ORD-007460,11/16/2023,2023,11,Q4,Fall,CUST-02599,Female,New,Europe,Italy,Home & Kitchen,Kitchen Tools,Knife Block Set,150,2,5%,284,182,102,35.81,2,Economy,5,Credit Card,Delivered
ORD-007461,11/18/2023,2023,11,Q4,Fall,CUST-07305,Female,Regular,Middle East,UAE,Clothing,Women's Wear,Summer Dress,61,6,15%,313,218,95,30.48,6,Economy,11,Credit Card,Delivered
